model,language,id,word,pos,context,gold_gloss,predicted_gloss,sbert_score
tiny-aya-global,Bengali,30879,বৈবস্বত,NOUN,একজন রুদ্র||পুরাণে বৈবস্বতের বর্ণনা পাওয়া যায়,an imaginary being of myth or fable,"A name of the god Rudra in Hindu mythology, associated with the Purana texts.",0.3367
tiny-aya-global,Bengali,10680,কুড়ুল,NOUN,ছোট কুড়ুল||চিখুরী কাকা কুড়ুল দিয়ে কাঠ কাটছে,an edge tool with a heavy bladed head mounted across a handle,A small axe used for cutting wood.,0.6542
tiny-aya-global,Bengali,3443,এড়ানো,NOUN,কাজ না করার বাহানা || সে সবসময় কাজ এড়ানোর চেষ্টা করে,deliberately avoiding; keeping away from or preventing from happening,Avoiding or dodging an action or responsibility.,0.8083
tiny-aya-global,Bengali,460,গুজিয়া,NOUN,"এক প্রকারের খাবার যা ময়দা, সুজি, মেওয়া ইত্যাদি ভরে বানানো হয় || হোলির সময় আমাদের বাড়িতে গুজিয়া হয়","a particular item of prepared food; ""she prepared a special dish for dinner""","A type of traditional Indian snack or sweet made by stuffing a dough of rice flour, sugar, and ghee, often served during festivals like Holi.",0.3766
tiny-aya-global,Bengali,35280,অপ্রসার,NOUN,"কোনও জিনিস ছড়িয়ে না পড়ার ক্রিয়া, অবস্থা বা ভাব||পরমাণু অপ্রসার বিশ্ব শান্তি আনার জন্য সাহায্য করবে।","the prevention of something increasing or spreading (especially the prevention of an increase in the number of countries possessing nuclear weapons); ""they protested that the nonproliferation treaty was just a plot to maintain the hegemony of those who already had nuclear weapons""; ""nuclear disarmament and nonproliferation are closely related goals""","The act, state, or quality of not spreading or extending; the absence of expansion or proliferation.",0.4786
tiny-aya-global,Bengali,5170,চরিত্র,NOUN,জীবনে কৃত আচরণ বা কার্য|| সবাই ওর চরিত্রের প্রশংসা করে,manner of acting or controlling yourself,"The English definition is: **""A person's character or moral qualities, reflecting their behavior and actions.""**",0.347
tiny-aya-global,Bengali,19299,সুইডিশ,NOUN,সুইডেনের মানুষদের ভাষা||সুইডিশ ফিনল্যান্ডেরও রাজভাষা,a Scandinavian language that is the official language of Sweden and one of two official languages of Finland,"The Swedish language, spoken by the people of Sweden, is also the official language of Finland.",0.9306
tiny-aya-global,Bengali,13645,জীর্ণ,ADJECTIVE,ভেঙ্গে-চুড়ে গেছে যা|| এই জীর্ণ ঐতিহাসিক ইমারতের মেরামতী প্রয়োজন,"in deplorable condition; ""a street of bedraggled tenements""; ""a broken-down fence""; ""a ramshackle old pier""; ""a tumble-down shack""","Decayed or worn out, often referring to something structurally weakened or in need of repair.",0.5957
tiny-aya-global,Bengali,212,মাতা-পিতা,NOUN,কারোর সঙ্গে সম্পর্কের সাপেক্ষে সেই পুরুষ এবং নারী যাদের সংসর্গের ফলে তার উত্পত্তি হয়েছে|| মাতা-পিতার সেবা করা প্রত্যেক ব্যক্তির কর্তব্য,a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian,The English definition is: **Parents** (the male and female who are the parents of a child).,0.7686
tiny-aya-global,Bengali,20842,শালকরাগ,NOUN,একটি রাগ||সঙ্গীত বিশারদ শালকরাগ আলাপ করছে।,any of various fixed orders of the various diatonic notes within an octave,"A musical composition or piece, often associated with a specific melody or tune.",0.3115
tiny-aya-global,Bengali,26576,কামেঙ্গ নদী,NOUN,অরুণাচল প্রদেশের একটি নদী||কামেঙ্গ নদী ব্রহ্মপুত্রের একটি প্রধান উপনদী,"a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles""",A major tributary of the Brahmaputra River in Arunachal Pradesh.,0.3121
tiny-aya-global,Bengali,7940,গোরা পাথর,NOUN,এক ধরনের পাথর যা সাবনের মতো মসৃন ও পিচ্ছিল||গোরা পাথরের ব্যবহার সোনার গয়না বানানোর জন্য করা হয়,a soft heavy compact variety of talc having a soapy feel; used to make hearths and tabletops and ornaments,"A smooth and slippery stone, resembling soap, often used in the creation of gold jewelry.",0.6347
tiny-aya-global,Bengali,6749,গুনা,NOUN,এক ধরনের মিষ্টি খাদ্যবস্তু||গুনা থেকে খুব ভালো হয়,a food rich in sugar,a type of sweet food,0.8769
tiny-aya-global,Bengali,5369,সত্,NOUN,যে ব্যক্তি সত্ সম্পর্কে পিতা|| রামুর সত্ পিতা ভালো মনের মানুষ,the husband of your mother by a subsequent marriage,A person of integrity or honesty.,0.3237
tiny-aya-global,Bengali,16124,পৃথককরণ,NOUN,পৃথক বা আলাদা করার প্রক্রিয়া|| কার্যক্ষমতা বাড়ানোর জন্য এই কোম্পানির পৃথথকরণ আবশ্যক হয়ে গেছে,the act of dividing or disconnecting,The process of separating or dividing something into distinct parts or groups.,0.7359
tiny-aya-global,Bengali,13569,ডুবানো,VERB,জলে ভর্তি করে দেওয়া|| এক দিনের বৃষ্টিই গ্রামের পর গ্রাম ডুবিয়ে দিয়েছে,"cover with liquid, usually water; ""The swollen river flooded the village""; ""The broken vein had flooded blood in her eyes""",to submerge or sink into water,0.3071
tiny-aya-global,Bengali,31118,জরত্কারু,NOUN,একজন ঋষি||জরত্কারুর বাসুকী নাগের বোনের সঙ্গে বিবাহ হয়েছিল,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,"A sage who married the sister of Vasuki Nag, a figure associated with the serpent in Hindu mythology.",0.4129
tiny-aya-global,Bengali,26578,তুইবাই নদী,NOUN,মণিপুরে প্রবাহিত হয় এমন একটি নদী||মণিপুরের একটি অঞ্চলে তুইবাই এবং বরাক নদীর সঙ্গম হয়েছে,"a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles""",The twin rivers of the Brahmaputra.,0.3999
